oa_code,oa_desc,grade,subject,source_url,scraped_at
MU02OA04,Cantar al unísono y tocar instrumentos de percusión convencionales y no convencionales.,2B,MUS,https://www.curriculumnacional.cl/curriculum/1o-6o-basico/musica/2-basico?priorizacion=0,2025-07-07T16:41:00.644599
MU02OA05,"Explorar e improvisar ideas musicales con diversos medios sonoros (la voz, instrumentos convencionales y no convencionales, entre otros), utilizando las cualidades del sonido y elementos del lenguaje musical.",2B,MUS,https://www.curriculumnacional.cl/curriculum/1o-6o-basico/musica/2-basico?priorizacion=0,2025-07-07T16:41:00.644599
MU02OA06,"Presentar su trabajo musical, en forma individual y grupal, compartiendo con el curso y la comunidad.",2B,MUS,https://www.curriculumnacional.cl/curriculum/1o-6o-basico/musica/2-basico?priorizacion=0,2025-07-07T16:41:00.644599
MU02OA07,Identificar y describir experiencias musicales y sonoras en su propia vida.,2B,MUS,https://www.curriculumnacional.cl/curriculum/1o-6o-basico/musica/2-basico?priorizacion=0,2025-07-07T16:41:00.644599
MU03OA01,"Escuchar cualidades del sonido (altura, timbre, intensidad, duración) y elementos del lenguaje musical (pulsos, acentos, patrones, reiteraciones, contrastes, variaciones, dinámica, tempo, preguntas-respuestas, secciones, A-AB-ABA) y representarlos de distintas formas.",3B,MUS,https://www.curriculumnacional.cl/curriculum/1o-6o-basico/musica/3-basico?priorizacion=0,2025-07-07T16:41:01.796445
MU03OA02,"Expresar, mostrando grados crecientes de elaboración, sensaciones, emociones e ideas que les sugiere la música escuchada usando diversos medios expresivos (verbal, corporal, musical, visual).",3B,MUS,https://www.curriculumnacional.cl/curriculum/1o-6o-basico/musica/3-basico?priorizacion=0,2025-07-07T16:41:01.796445
MU03OA03,"Escuchar música en forma abundante de diversos contextos y culturas poniendo énfasis en: Tradición escrita (docta), música inspirada en raíces folclóricas de Chile y el mundo (por ejemplo, Chile en cuatro cuerdas de G. Soublette, ""Danzas Eslavas"" de A. Dvorak), música descriptiva (por ejemplo, ""El Carnaval de los Animales"" de C. Saint- Saens, extractos de ""La Suite Gran Cañón"" de F. Gofré); Tradición oral (folclor, música de pueblos originarios), canciones, bailes, festividades, tradiciones de Chile y del mundo (por ejemplo, ""El chuico y la damajuana"" de V. Parra, música de la Tirana, ""El Pavo""); Popular (jazz, rock, fusión, etc.), fusión con raíces folclóricas (por ejemplo, Los Jaivas y Congreso). Escuchar apreciativamente al menos 20 músicas variadas de corta duración.",3B,MUS,https://www.curriculumnacional.cl/curriculum/1o-6o-basico/musica/3-basico?priorizacion=0,2025-07-07T16:41:01.796445
MU03OA04,"Cantar (al unísono y cánones simples, entre otros) y tocar instrumentos de percusión y melódicos (metalófono, flauta dulce u otros).",3B,MUS,https://www.curriculumnacional.cl/curriculum/1o-6o-basico/musica/3-basico?priorizacion=0,2025-07-07T16:41:01.796445
MU03OA05,"Improvisar y crear ideas musicales con diversos medios sonoros con un propósito dado, utilizando las cualidades del sonido y elementos del lenguaje musical.",3B,MUS,https://www.curriculumnacional.cl/curriculum/1o-6o-basico/musica/3-basico?priorizacion=0,2025-07-07T16:41:01.797443
MU03OA06,"Presentar su trabajo musical al curso y la comunidad, en forma individual y grupal, con compromiso y responsabilidad.",3B,MUS,https://www.curriculumnacional.cl/curriculum/1o-6o-basico/musica/3-basico?priorizacion=0,2025-07-07T16:41:01.797443
MU03OA07,"Identificar y describir experiencias musicales y sonoras en su propia vida y en la sociedad (celebraciones, reuniones, festividades, situaciones cotidianas, otros).",3B,MUS,https://www.curriculumnacional.cl/curriculum/1o-6o-basico/musica/3-basico?priorizacion=0,2025-07-07T16:41:01.797443
MU03OA08,"Reflexionar sobre sus fortalezas y áreas en que pueden mejorar su audición, su interpretación y su creación.",3B,MUS,https://www.curriculumnacional.cl/curriculum/1o-6o-basico/musica/3-basico?priorizacion=0,2025-07-07T16:41:01.797443
MU04OA01,"Escuchar cualidades del sonido (altura, timbre, intensidad, duración) y elementos del lenguaje musical (pulsos, acentos, patrones, reiteraciones, contrastes, variaciones, dinámica, tempo, preguntas-respuestas, secciones, A-AB-ABA) y representarlos de distintas formas.",4B,MUS,https://www.curriculumnacional.cl/curriculum/1o-6o-basico/musica/4-basico?priorizacion=0,2025-07-07T16:41:02.941700
MU04OA02,"Expresar, mostrando grados crecientes de elaboración, sensaciones, emociones e ideas que les sugiere la música escuchada usando diversos medios expresivos (verbal, corporal, musical, visual).",4B,MUS,https://www.curriculumnacional.cl/curriculum/1o-6o-basico/musica/4-basico?priorizacion=0,2025-07-07T16:41:02.941700
MU04OA03,"Escuchar música en forma abundante de diversos contextos y culturas poniendo énfasis en: Tradición escrita (docta), música para variadas agrupaciones instrumentales (por ejemplo, ""Entreacte"" de J. Ibert, ""Marcha Turca"" del Septimino de L. V. Beethoven, ""Sinfonía Turangalila"" de O. Messiaen), música descriptiva (por ejemplo, ""El tren de Caipira"" de H. Villalobos, ""Cuadros de una Exposición"" de M. Mussorsky, ""Los Peces"" de J. Amenábar); Tradición oral (folclor, música de pueblos originarios); Popular (jazz, rock, fusión etc.), música de diversas agrupaciones instrumentales (por ejemplo, canciones como ""El Rock del Mundial"", música de películas como ""TheYellowSubmarine"", musicales como ""Jesucristo Superestrella""). Escuchar apreciativamente al menos 20 músicas variadas de corta duración en el transcurso del año.",4B,MUS,https://www.curriculumnacional.cl/curriculum/1o-6o-basico/musica/4-basico?priorizacion=0,2025-07-07T16:41:02.941700
MU04OA04,"Cantar (al unísono y cánones simples, entre otros) y tocar instrumentos de percusión y melódicos (metalófono, flauta dulce u otros)y/o armónicos (guitarra, teclado, otros).",4B,MUS,https://www.curriculumnacional.cl/curriculum/1o-6o-basico/musica/4-basico?priorizacion=0,2025-07-07T16:41:02.941700
MU04OA05,"Improvisar y crear ideas musicales con diversos medios sonoros con un propósito dado, utilizando las cualidades del sonido y elementos del lenguaje musical.",4B,MUS,https://www.curriculumnacional.cl/curriculum/1o-6o-basico/musica/4-basico?priorizacion=0,2025-07-07T16:41:02.941700
MU04OA06,"Presentar y compartir su trabajo musical al curso y la comunidad, en forma individual y grupal, con compromiso y responsabilidad.",4B,MUS,https://www.curriculumnacional.cl/curriculum/1o-6o-basico/musica/4-basico?priorizacion=0,2025-07-07T16:41:02.941700
MU04OA07,"Identificar y describir experiencias musicales y sonoras en su propia vida y en la sociedad (celebraciones, reuniones, festividades, situaciones cotidianas, otros).",4B,MUS,https://www.curriculumnacional.cl/curriculum/1o-6o-basico/musica/4-basico?priorizacion=0,2025-07-07T16:41:02.941700
MU04OA08,"Reflexionar sobre sus fortalezas y áreas en que pueden mejorar su audición, su interpretación y su creación.",4B,MUS,https://www.curriculumnacional.cl/curriculum/1o-6o-basico/musica/4-basico?priorizacion=0,2025-07-07T16:41:02.941700
MU05OA01,"Describir la música escuchada e interpretada, basándose en los elementos del lenguaje musical (reiteraciones, contrastes, pulsos, acentos, patrones rítmicos y melódicos, diseños melódicos, variaciones, dinámica, tempo, secciones A-AB-ABA, otras, preguntas-respuestas y texturas) y su propósito expresivo.",5B,MUS,https://www.curriculumnacional.cl/curriculum/1o-6o-basico/musica/5-basico?priorizacion=0,2025-07-07T16:41:04.089543
MU05OA02,"Expresar, mostrando grados crecientes de elaboración y detalle, las sensaciones, emociones e ideas que les sugiere la música escuchada e interpretada, usando diversos medios expresivos (verbal, corporal, musical, visual).",5B,MUS,https://www.curriculumnacional.cl/curriculum/1o-6o-basico/musica/5-basico?priorizacion=0,2025-07-07T16:41:04.089543
MU05OA03,"Escuchar música en forma abundante de diversos contextos y culturas poniendo énfasis en: Tradición escrita (docta), música de compositores americanos y del mundo (por ejemplo, ""Cantos de México"" de C. Chávez, ""Malambo"" de C. Guastavino, ""Cinema"" de E. Satie); Tradición oral (folclor, música de pueblos originarios), música americana y sus orígenes (por ejemplo, música africana, huaynos, joropos); Popular (jazz, rock, fusión etc.), música de América (por ejemplo tangos, jazz, cumbias). Escuchar apreciativamente al menos 15 músicas variadas de corta y mediana duración en el transcurso del año.",5B,MUS,https://www.curriculumnacional.cl/curriculum/1o-6o-basico/musica/5-basico?priorizacion=0,2025-07-07T16:41:04.089543
MU05OA04,"Cantar al unísono y a más voces y tocar instrumentos de percusión, melódicos (metalófono, flauta dulce u otros) y/o armónicos (guitarra, teclado, otros).",5B,MUS,https://www.curriculumnacional.cl/curriculum/1o-6o-basico/musica/5-basico?priorizacion=0,2025-07-07T16:41:04.089543
MU05OA05,Improvisar y crear ideas musicales con un propósito dado y un adecuado dominio del lenguaje musical.,5B,MUS,https://www.curriculumnacional.cl/curriculum/1o-6o-basico/musica/5-basico?priorizacion=0,2025-07-07T16:41:04.089543
MU05OA06,"Presentar su trabajo musical al curso y la comunidad, en forma individual y grupal, con responsabilidad, dominio y musicalidad.",5B,MUS,https://www.curriculumnacional.cl/curriculum/1o-6o-basico/musica/5-basico?priorizacion=0,2025-07-07T16:41:04.089543
MU05OA07,"Explicar la relación entre las obras interpretadas y/o escuchadas, con elementos del contexto en que surgen.",5B,MUS,https://www.curriculumnacional.cl/curriculum/1o-6o-basico/musica/5-basico?priorizacion=0,2025-07-07T16:41:04.089543
MU05OA08,"Reflexionar sobre sus fortalezas y áreas en que pueden mejorar la audición, la interpretación y la creación, propia y de otros, con respeto y autocrítica.",5B,MUS,https://www.curriculumnacional.cl/curriculum/1o-6o-basico/musica/5-basico?priorizacion=0,2025-07-07T16:41:04.090548
MU06OA01,"Describir la música escuchada e interpretada, basándose en los elementos del lenguaje musical (reiteraciones, contrastes, pulsos, acentos, patrones rítmicos y melódicos, diseños melódicos, variaciones, dinámica, tempo, secciones A-AB-ABA- otras, preguntas-respuestas y texturas) y su propósito expresivo.",6B,MUS,https://www.curriculumnacional.cl/curriculum/1o-6o-basico/musica/6-basico?priorizacion=0,2025-07-07T16:41:05.238369
MU06OA02,"Expresar, mostrando grados crecientes de elaboración y detalle, las sensaciones, emociones e ideas que les sugiere la música escuchada, usando diversos medios expresivos (verbal, corporal, musical, visual).",6B,MUS,https://www.curriculumnacional.cl/curriculum/1o-6o-basico/musica/6-basico?priorizacion=0,2025-07-07T16:41:05.238369
MU06OA03,"Escuchar música en forma abundante de diversos contextos y culturas poniendo énfasis en: Tradición escrita (docta), música de compositores chilenos y del mundo (por ejemplo, ""La voz de las calles"" de P. H. Allende, ""Evocaciones Huilliches"" de Carlos Isamitt, ""Fanfarria para el hombre común"" de A. Copland); Tradición oral (folclor, música de pueblos originarios), música chilena y sus orígenes (por ejemplo, música mapuche, Rolando Alarcón, Grupo Cuncumén); Popular (jazz, rock, fusión etc.), música chilena y sus influencias (por ejemplo, Los porfiados de la Cueca y La Ley). Escuchar apreciativamente al menos 15 músicas variadas de corta y mediana duración en el transcurso del año.",6B,MUS,https://www.curriculumnacional.cl/curriculum/1o-6o-basico/musica/6-basico?priorizacion=0,2025-07-07T16:41:05.238369
MU06OA04,"Cantar al unísono y a más voces y tocar instrumentos de percusión, melódicos (metalófono, flauta dulce u otros) y/o armónicos (guitarra, teclado, otros).",6B,MUS,https://www.curriculumnacional.cl/curriculum/1o-6o-basico/musica/6-basico?priorizacion=0,2025-07-07T16:41:05.239370
MU06OA05,Improvisar y crear ideas musicales con un propósito dado y un adecuado dominio del lenguaje musical.,6B,MUS,https://www.curriculumnacional.cl/curriculum/1o-6o-basico/musica/6-basico?priorizacion=0,2025-07-07T16:41:05.239370
MU06OA06,"Presentar su trabajo musical al curso y la comunidad, en forma individual y grupal, con responsabilidad, dominio y musicalidad.",6B,MUS,https://www.curriculumnacional.cl/curriculum/1o-6o-basico/musica/6-basico?priorizacion=0,2025-07-07T16:41:05.239370
MU06OA07,"Explicar la relación entre las obras interpretadas y/o escuchadas, con elementos del contexto en que surgen.",6B,MUS,https://www.curriculumnacional.cl/curriculum/1o-6o-basico/musica/6-basico?priorizacion=0,2025-07-07T16:41:05.239370
MU06OA08,"Reflexionar sobre sus fortalezas y las áreas en que pueden mejorar en relación con la audición, interpretación y creación, propia y de otros, con respeto y autocrítica.",6B,MUS,https://www.curriculumnacional.cl/curriculum/1o-6o-basico/musica/6-basico?priorizacion=0,2025-07-07T16:41:05.239370
