oa_code,oa_desc,grade,subject,source_url,scraped_at
EF04OA03,"Practicar juegos predeportivos con reglas y espacios adaptados, aplicando los principios generales de juego, como acoplarse en ataque y replegarse en defensa, utilizar el campo de juego a lo largo y ancho o reconocer el espacio del adversario.",4B,EDF,https://www.curriculumnacional.cl/curriculum/1o-6o-basico/educacion-fisica-salud/4-basico?priorizacion=0,2025-07-07T16:40:40.881725
EF04OA04,"Ejecutar actividades físicas y/o lúdicas en diferentes entornos, aplicando medidas para conservar limpios y ordenados los espacios, como: jugar en plazas activas; jugar un partido en la plaza o la playa; realizar caminatas en el entorno natural; andar en bicicleta en un parque o en un camino rural.",4B,EDF,https://www.curriculumnacional.cl/curriculum/1o-6o-basico/educacion-fisica-salud/4-basico?priorizacion=0,2025-07-07T16:40:40.881725
EF04OA05,"Ejecutar movimientos o elementos de danzas tradicionales de forma coordinada, utilizando actividades rítmicas y lúdicas de forma individual o grupal.",4B,EDF,https://www.curriculumnacional.cl/curriculum/1o-6o-basico/educacion-fisica-salud/4-basico?priorizacion=0,2025-07-07T16:40:40.881725
EF04OA06,"Ejecutar actividades físicas de intensidad moderada a vigorosa que desarrollen la condición física por medio de la práctica de ejercicios de resistencia cardiovascular, fuerza, flexibilidad y velocidad, mejorando sus resultados personales.",4B,EDF,https://www.curriculumnacional.cl/curriculum/1o-6o-basico/educacion-fisica-salud/4-basico?priorizacion=0,2025-07-07T16:40:40.881725
EF04OA07,"Practicar de manera regular y autónoma actividades físicas de intensidad moderada a vigorosa, como saltar la cuerda y caminar hasta el colegio.",4B,EDF,https://www.curriculumnacional.cl/curriculum/1o-6o-basico/educacion-fisica-salud/4-basico?priorizacion=0,2025-07-07T16:40:40.881725
EF04OA08,Medir y registrar las respuestas corporales provocadas por la actividad física mediante el pulso o utilizando escalas de percepción de esfuerzo.,4B,EDF,https://www.curriculumnacional.cl/curriculum/1o-6o-basico/educacion-fisica-salud/4-basico?priorizacion=0,2025-07-07T16:40:40.881725
EF04OA09,"Practicar actividades físicas en forma segura, demostrando la adquisición de hábitos de higiene, posturales y de vida saludable, como utilizar protección solar, lavarse y cambiarse de ropa después de la clase, hidratarse con agua, comer una colación saludable después de la práctica de actividad física.",4B,EDF,https://www.curriculumnacional.cl/curriculum/1o-6o-basico/educacion-fisica-salud/4-basico?priorizacion=0,2025-07-07T16:40:40.881725
EF04OA10,"Practicar actividades físicas y /o juegos colectivos con responsabilidad y honestidad, cumpliendo las reglas y los roles asignados, respetando las decisiones de la autoridad, y organizar equitativamente los equipos.",4B,EDF,https://www.curriculumnacional.cl/curriculum/1o-6o-basico/educacion-fisica-salud/4-basico?priorizacion=0,2025-07-07T16:40:40.882721
EF04OA11,"Practicar actividades físicas, demostrando comportamientos seguros, como: realizar un calentamiento en forma apropiada; utilizar de manera adecuada los materiales y las instalaciones para evitar el riesgo personal y de otros; escuchar y seguir instrucciones; asegurar de que el espacio está libre de obstáculos.",4B,EDF,https://www.curriculumnacional.cl/curriculum/1o-6o-basico/educacion-fisica-salud/4-basico?priorizacion=0,2025-07-07T16:40:40.882721
EF05OA01,"Demostrar la aplicación de las habilidades motrices básicas adquiridas, en una variedad de actividades deportivas; por ejemplo: realizar un giro sobre una viga de equilibrio, lanzar un balón hacia la portería y correr una distancia determinada (por ejemplo: 50 o 100 metros).",5B,EDF,https://www.curriculumnacional.cl/curriculum/1o-6o-basico/educacion-fisica-salud/5-basico?priorizacion=0,2025-07-07T16:40:42.035716
EF05OA02,"Ejecutar juegos colectivos y deportes, creando tácticas y estrategias y demostrando formas para resolver un problema en relación con el espacio, el objeto y los adversarios; por ejemplo: dar tres pases en cinco segundos o dar tres pasos y dar un pase a un compañero.",5B,EDF,https://www.curriculumnacional.cl/curriculum/1o-6o-basico/educacion-fisica-salud/5-basico?priorizacion=0,2025-07-07T16:40:42.035716
EF05OA03,"Practicar deportes individuales y colectivos con reglas y espacios adaptados en los que aplican estrategias defensivas y ofensivas; por ejemplo: reducir y ampliar espacios, obtener y mantener la posesión del balón y transportar el balón de forma controlada.",5B,EDF,https://www.curriculumnacional.cl/curriculum/1o-6o-basico/educacion-fisica-salud/5-basico?priorizacion=0,2025-07-07T16:40:42.035716
EF05OA04,"Ejecutar actividades físicas y/o deportivas, utilizando diferentes entornos y aplicando medidas para conservar limpios y ordenados los espacios; por ejemplo: caminatas recreativas urbanas, bailes recreativos, cicletadas, juegos de balón en plazas y parques.",5B,EDF,https://www.curriculumnacional.cl/curriculum/1o-6o-basico/educacion-fisica-salud/5-basico?priorizacion=0,2025-07-07T16:40:42.036788
EF05OA05,"Demostrar la correcta ejecución de una danza nacional, utilizando pasos básicos y música folclórica de forma individual o grupal; por ejemplo: danzas de la zona norte, central, sur e Isla de Pascua.",5B,EDF,https://www.curriculumnacional.cl/curriculum/1o-6o-basico/educacion-fisica-salud/5-basico?priorizacion=0,2025-07-07T16:40:42.036788
EF05OA06,"Ejecutar actividades físicas de intensidad moderada a vigorosa que desarrollen la condición física por medio de la práctica de ejercicios de resistencia cardiovascular, fuerza, flexibilidad y velocidad, estableciendo metas de superación personal.",5B,EDF,https://www.curriculumnacional.cl/curriculum/1o-6o-basico/educacion-fisica-salud/5-basico?priorizacion=0,2025-07-07T16:40:42.036788
EF05OA07,"Practicar y planificar de forma regular actividades físicas y/o deportivas de intensidad moderada a vigorosa, como planificar un partido, participar en una caminata o corrida familiar e integrar talleres deportivos.",5B,EDF,https://www.curriculumnacional.cl/curriculum/1o-6o-basico/educacion-fisica-salud/5-basico?priorizacion=0,2025-07-07T16:40:42.036788
EF05OA08,"Determinar la intensidad del esfuerzo físico de forma manual, mediante el pulso o utilizando escalas de percepción de esfuerzo.",5B,EDF,https://www.curriculumnacional.cl/curriculum/1o-6o-basico/educacion-fisica-salud/5-basico?priorizacion=0,2025-07-07T16:40:42.036788
EF05OA09,"Practicar actividades físicas en forma segura, demostrando la adquisición de hábitos de higiene, posturales y de vida saludable, como utilizar una ropa distinta para la clase, mantener una correcta postura, utilizar protectores solares e hidratarse con agua antes, durante y después de la clase.",5B,EDF,https://www.curriculumnacional.cl/curriculum/1o-6o-basico/educacion-fisica-salud/5-basico?priorizacion=0,2025-07-07T16:40:42.036788
EF05OA10,"Practicar actividades físicas y /o juegos colectivos, demostrando responsabilidad, liderazgo y respeto al participar; por ejemplo: conversar y plantear discrepancias, aceptar las diferencias individuales e intentar llegar a acuerdos, jugar en forma cooperativa, aceptar el resultado y manejar el triunfo.",5B,EDF,https://www.curriculumnacional.cl/curriculum/1o-6o-basico/educacion-fisica-salud/5-basico?priorizacion=0,2025-07-07T16:40:42.036788
EF05OA11,"Practicar actividades físicas y/o deportivas, demostrando comportamientos seguros y un manejo adecuado de los materiales y los procedimientos, como: realizar un calentamiento específico individual o grupal; usar ropa adecuada para la actividad; cuidar sus pertenencias; manipular de forma segura los implementos y las instalaciones.",5B,EDF,https://www.curriculumnacional.cl/curriculum/1o-6o-basico/educacion-fisica-salud/5-basico?priorizacion=0,2025-07-07T16:40:42.036788
EF06OA01,"Demostrar la aplicación de las habilidades motrices básicas adquiridas, en una variedad de actividades deportivas; por ejemplo: realizar un giro sobre una viga de equilibrio, lanzar un balón hacia la portería y correr una distancia determinada (por ejemplo, 50 o 100 metros).",6B,EDF,https://www.curriculumnacional.cl/curriculum/1o-6o-basico/educacion-fisica-salud/6-basico?priorizacion=0,2025-07-07T16:40:43.192278
EF06OA02,Ejecutar juegos colectivos y deportes que requieran tomar decisiones y evaluar las estrategias utilizadas para perfeccionar su juego; por ejemplo: aplicar las orientaciones dadas por el entrenador durante el tiempo solicitado o parcial reglamentado durante el juego.,6B,EDF,https://www.curriculumnacional.cl/curriculum/1o-6o-basico/educacion-fisica-salud/6-basico?priorizacion=0,2025-07-07T16:40:43.192278
EF06OA03,"Practicar deportes individuales y colectivos que apliquen reglas y estrategias específicas del juego; por ejemplo: generar superioridad numérica, cambiar la posición o la función de los jugadores durante el partido.",6B,EDF,https://www.curriculumnacional.cl/curriculum/1o-6o-basico/educacion-fisica-salud/6-basico?priorizacion=0,2025-07-07T16:40:43.192278
EF06OA04,"Planificar y ejecutar actividades físicas y deportivas, utilizando diversos entornos y aplicando medidas para conservar limpios y ordenados los espacios; por ejemplo: planificar un campamento, incluyendo actividades deportivas.",6B,EDF,https://www.curriculumnacional.cl/curriculum/1o-6o-basico/educacion-fisica-salud/6-basico?priorizacion=0,2025-07-07T16:40:43.192278
EF06OA05,"Demostrar la correcta ejecución de una danza nacional, utilizando pasos básicos y música folclórica de forma individual o grupal; por ejemplo: danzas de la zona norte, central, sur e Isla de Pascua.",6B,EDF,https://www.curriculumnacional.cl/curriculum/1o-6o-basico/educacion-fisica-salud/6-basico?priorizacion=0,2025-07-07T16:40:43.192278
EF06OA06,"Ejecutar actividades físicas de intensidad moderada a vigorosa que desarrollen la condición física por medio de la práctica de ejercicios de resistencia cardiovascular, fuerza, flexibilidad y velocidad, estableciendo metas de superación personal.",6B,EDF,https://www.curriculumnacional.cl/curriculum/1o-6o-basico/educacion-fisica-salud/6-basico?priorizacion=0,2025-07-07T16:40:43.192278
EF06OA07,"Practicar y planificar de forma regular actividades físicas y/o deportivas de intensidad moderada a vigorosa, como planificar un partido, participar en una caminata, corrida o cicletada familiar e integrar talleres deportivos.",6B,EDF,https://www.curriculumnacional.cl/curriculum/1o-6o-basico/educacion-fisica-salud/6-basico?priorizacion=0,2025-07-07T16:40:43.192278
EF06OA08,"Determinar la intensidad del esfuerzo físico de forma manual, mediante el pulso o utilizando escalas de percepción de esfuerzo.",6B,EDF,https://www.curriculumnacional.cl/curriculum/1o-6o-basico/educacion-fisica-salud/6-basico?priorizacion=0,2025-07-07T16:40:43.192278
EF06OA09,"Practicar actividades físicas en forma segura, demostrando la adquisición de hábitos de higiene, posturales y de vida saludable, como ducharse después de realizar actividad física, utilizar una ropa distinta para la clase, mantener una correcta postura, utilizar protectores solares e hidratarse con agua antes, durante y después de la clase.",6B,EDF,https://www.curriculumnacional.cl/curriculum/1o-6o-basico/educacion-fisica-salud/6-basico?priorizacion=0,2025-07-07T16:40:43.192278
EF06OA10,"Practicar actividades físicas y/o juegos colectivos, demostrando responsabilidad, liderazgo y respeto al participar; por ejemplo: conversar y plantear discrepancias, aceptar las diferencias individuales e intentar llegar a acuerdos, jugar en forma cooperativa, aceptar el resultado y manejar el triunfo.",6B,EDF,https://www.curriculumnacional.cl/curriculum/1o-6o-basico/educacion-fisica-salud/6-basico?priorizacion=0,2025-07-07T16:40:43.192278
EF06OA11,"Practicar actividades físicas y/o deportivas, demostrando comportamientos seguros y un manejo adecuado de los materiales y los procedimientos, como: realizar un calentamiento específico individual o grupal; usar ropa adecuada para la actividad; cuidar sus pertenencias; manipular de forma segura los implementos y las instalaciones.",6B,EDF,https://www.curriculumnacional.cl/curriculum/1o-6o-basico/educacion-fisica-salud/6-basico?priorizacion=0,2025-07-07T16:40:43.192278
