oa_code,oa_desc,grade,subject,source_url,scraped_at
MA01OA15,Identificar y dibujar líneas rectas y curvas.,1B,MAT,https://www.curriculumnacional.cl/curriculum/1o-6o-basico/matematica/1-basico,2025-07-07T15:47:21.158833
MA01OA16,Usar unidades no estandarizadas de tiempo para comparar la duración de eventos cotidianos.,1B,MAT,https://www.curriculumnacional.cl/curriculum/1o-6o-basico/matematica/1-basico,2025-07-07T15:47:21.159857
MA01OA17,"Usar un lenguaje cotidiano para secuenciar eventos en el tiempo: días de la semana, meses del año y algunas fechas significativas.",1B,MAT,https://www.curriculumnacional.cl/curriculum/1o-6o-basico/matematica/1-basico,2025-07-07T15:47:21.159857
MA01OA18,"Identificar y comparar la longitud de objetos, usando palabras como largo y corto.",1B,MAT,https://www.curriculumnacional.cl/curriculum/1o-6o-basico/matematica/1-basico,2025-07-07T15:47:21.159857
MA01OA19,"Recolectar y registrar datos para responder preguntas estadísticas sobre sí mismo y el entorno, usando bloques, tablas de conteo y pictogramas.",1B,MAT,https://www.curriculumnacional.cl/curriculum/1o-6o-basico/matematica/1-basico,2025-07-07T15:47:21.160886
MA01OA20,"Construir, leer e interpretar pictogramas.",1B,MAT,https://www.curriculumnacional.cl/curriculum/1o-6o-basico/matematica/1-basico,2025-07-07T15:47:21.160886
LE01OA01,Reconocer que los textos escritos transmiten mensajes y que son escritos por alguien para cumplir un propósito.,1B,LEN,https://www.curriculumnacional.cl/curriculum/1o-6o-basico/lenguaje-comunicacion/1-basico?priorizacion=0,2025-07-07T15:47:22.316568
LE01OA02,Reconocer que las palabras son unidades de significado separadas por espacios en el texto escrito.,1B,LEN,https://www.curriculumnacional.cl/curriculum/1o-6o-basico/lenguaje-comunicacion/1-basico?priorizacion=0,2025-07-07T15:47:22.316568
LE01OA03,"Identificar los sonidos que componen las palabras (conciencia fonológica), reconociendo, separando y combinando sus fonemas y sílabas.",1B,LEN,https://www.curriculumnacional.cl/curriculum/1o-6o-basico/lenguaje-comunicacion/1-basico?priorizacion=0,2025-07-07T15:47:22.316568
LE01OA04,"Leer palabras aisladas y en contexto, aplicando su conocimiento de la correspondencia letra-sonido en diferentes combinaciones: sílaba directa, indirecta o compleja y dígrafos rr-ll-ch-qu.",1B,LEN,https://www.curriculumnacional.cl/curriculum/1o-6o-basico/lenguaje-comunicacion/1-basico?priorizacion=0,2025-07-07T15:47:22.317941
LE01OA05,Leer textos breves en voz alta para adquirir fluidez,1B,LEN,https://www.curriculumnacional.cl/curriculum/1o-6o-basico/lenguaje-comunicacion/1-basico?priorizacion=0,2025-07-07T15:47:22.317941
LE01OA06,Comprender textos aplicando estrategias de comprensión lectora,1B,LEN,https://www.curriculumnacional.cl/curriculum/1o-6o-basico/lenguaje-comunicacion/1-basico?priorizacion=0,2025-07-07T15:47:22.317941
LE01OA07,Leer independientemente y ampliar repertorio literario,1B,LEN,https://www.curriculumnacional.cl/curriculum/1o-6o-basico/lenguaje-comunicacion/1-basico?priorizacion=0,2025-07-07T15:47:22.317941
LE01OA08,Comprender narraciones que aborden temas que les sean familiares,1B,LEN,https://www.curriculumnacional.cl/curriculum/1o-6o-basico/lenguaje-comunicacion/1-basico?priorizacion=0,2025-07-07T15:47:22.318996
LE01OA09,Leer habitualmente y disfrutar los mejores poemas de autor y de la tradición oral adecuados a su edad.,1B,LEN,https://www.curriculumnacional.cl/curriculum/1o-6o-basico/lenguaje-comunicacion/1-basico?priorizacion=0,2025-07-07T15:47:22.318996
LE01OA10,"Leer independientemente y comprender textos no literarios escritos con oraciones simples (cartas, notas, instrucciones y artículos informativos) para entretenerse y ampliar su conocimiento del mundo:",1B,LEN,https://www.curriculumnacional.cl/curriculum/1o-6o-basico/lenguaje-comunicacion/1-basico?priorizacion=0,2025-07-07T15:47:22.318996
LE01OA11,"Desarrollar el gusto por la lectura, explorando libros y sus ilustraciones.",1B,LEN,https://www.curriculumnacional.cl/curriculum/1o-6o-basico/lenguaje-comunicacion/1-basico?priorizacion=0,2025-07-07T15:47:22.318996
LE01OA12,"Asistir habitualmente a la biblioteca para elegir, escuchar, leer y explorar textos de su interés.",1B,LEN,https://www.curriculumnacional.cl/curriculum/1o-6o-basico/lenguaje-comunicacion/1-basico?priorizacion=0,2025-07-07T15:47:22.318996
LE01OA13,"Experimentar con la escritura para comunicar hechos, ideas y sentimientos, entre otros.",1B,LEN,https://www.curriculumnacional.cl/curriculum/1o-6o-basico/lenguaje-comunicacion/1-basico?priorizacion=0,2025-07-07T15:47:22.320002
LE01OA14,Escribir oraciones completas para transmitir mensajes.,1B,LEN,https://www.curriculumnacional.cl/curriculum/1o-6o-basico/lenguaje-comunicacion/1-basico?priorizacion=0,2025-07-07T15:47:22.320002
LE01OA15,"Escribir con letra clara, separando las palabras con un espacio para que puedan ser leídas por otros con facilidad.",1B,LEN,https://www.curriculumnacional.cl/curriculum/1o-6o-basico/lenguaje-comunicacion/1-basico?priorizacion=0,2025-07-07T15:47:22.320002
LE01OA16,Incorporar de manera pertinente en la escritura el vocabulario nuevo extraído de textos escuchados o leídos.,1B,LEN,https://www.curriculumnacional.cl/curriculum/1o-6o-basico/lenguaje-comunicacion/1-basico?priorizacion=0,2025-07-07T15:47:22.320002
LE01OA17,"Comprender y disfrutar versiones completas de obras literarias, narradas por un adulto",1B,LEN,https://www.curriculumnacional.cl/curriculum/1o-6o-basico/lenguaje-comunicacion/1-basico?priorizacion=0,2025-07-07T15:47:22.321028
LE01OA18,Comprender textos orales para obtener información y desarrollar la curiosidad,1B,LEN,https://www.curriculumnacional.cl/curriculum/1o-6o-basico/lenguaje-comunicacion/1-basico?priorizacion=0,2025-07-07T15:47:22.321028
LE01OA19,Desarrollar la curiosidad por las palabras o expresiones que desconocen y adquirir el hábito de averiguar su significado.,1B,LEN,https://www.curriculumnacional.cl/curriculum/1o-6o-basico/lenguaje-comunicacion/1-basico?priorizacion=0,2025-07-07T15:47:22.321028
LE01OA20,"Disfrutar de la experiencia de asistir a obras de teatro infantiles o representaciones para ampliar sus posibilidades de expresión, desarrollar su creatividad y familiarizarse con el género.",1B,LEN,https://www.curriculumnacional.cl/curriculum/1o-6o-basico/lenguaje-comunicacion/1-basico?priorizacion=0,2025-07-07T15:47:22.321028
LE01OA21,Conversaciones grupales sobre textos leídos o escuchados en clases,1B,LEN,https://www.curriculumnacional.cl/curriculum/1o-6o-basico/lenguaje-comunicacion/1-basico?priorizacion=0,2025-07-07T15:47:22.321028
LE01OA22,Interactuar según convenciones sociales usando fórmulas de cortesía,1B,LEN,https://www.curriculumnacional.cl/curriculum/1o-6o-basico/lenguaje-comunicacion/1-basico?priorizacion=0,2025-07-07T15:47:22.322193
LE01OA23,Expresarse coherente y articuladamente,1B,LEN,https://www.curriculumnacional.cl/curriculum/1o-6o-basico/lenguaje-comunicacion/1-basico?priorizacion=0,2025-07-07T15:47:22.322193
LE01OA24,Incorporar de manera pertinente en sus intervenciones orales el vocabulario nuevo extraído de textos escuchados o leídos.,1B,LEN,https://www.curriculumnacional.cl/curriculum/1o-6o-basico/lenguaje-comunicacion/1-basico?priorizacion=0,2025-07-07T15:47:22.322193
LE01OA25,"Desempeñar diferentes roles para desarrollar su lenguaje y autoestima, y aprender a trabajar en equipo.",1B,LEN,https://www.curriculumnacional.cl/curriculum/1o-6o-basico/lenguaje-comunicacion/1-basico?priorizacion=0,2025-07-07T15:47:22.322193
LE01OA26,"Recitar con entonación y expresión poemas, rimas, canciones, trabalenguas y adivinanzas para fortalecer la confianza en sí mismos, aumentar el vocabulario y desarrollar su capacidad expresiva.",1B,LEN,https://www.curriculumnacional.cl/curriculum/1o-6o-basico/lenguaje-comunicacion/1-basico?priorizacion=0,2025-07-07T15:47:22.322193
